Date,AU200_AUD,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,BCO_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CH20_CHF,CHF_HKD,CHF_JPY,CHF_ZAR,CORN_USD,DE10YB_EUR,DE30_EUR,EU50_EUR,EUR_AUD,EUR_CAD,EUR_CHF,EUR_CZK,EUR_DKK,EUR_GBP,EUR_HKD,EUR_HUF,EUR_JPY,EUR_NOK,EUR_NZD,EUR_PLN,EUR_SEK,EUR_SGD,EUR_TRY,EUR_USD,EUR_ZAR,FR40_EUR,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_PLN,GBP_SGD,GBP_USD,GBP_ZAR,HK33_HKD,HKD_JPY,JP225_USD,NAS100_USD,NATGAS_USD,NL25_EUR,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SG30_SGD,SGD_CHF,SGD_HKD,SGD_JPY,SOYBN_USD,SPX500_USD,SUGAR_USD,TRY_JPY,UK100_GBP,UK10YB_GBP,US2000_USD,US30_USD,USB02Y_USD,USB05Y_USD,USB10Y_USD,USB30Y_USD,USD_CAD,USD_CHF,USD_CNH,USD_CZK,USD_DKK,USD_HKD,USD_HUF,USD_INR,USD_JPY,USD_MXN,USD_NOK,USD_PLN,USD_SAR,USD_SEK,USD_SGD,USD_THB,USD_TRY,USD_ZAR,WHEAT_USD,WTICO_USD,XAG_AUD,XAG_CAD,XAG_CHF,XAG_EUR,XAG_GBP,XAG_HKD,XAG_JPY,XAG_NZD,XAG_SGD,XAG_USD,XAU_AUD,XAU_CAD,XAU_CHF,XAU_EUR,XAU_GBP,XAU_HKD,XAU_JPY,XAU_NZD,XAU_SGD,XAU_USD,XAU_XAG,XCU_USD,XPD_USD,XPT_USD,ZAR_JPY
2013-09-18,5303.0,0.96775,0.8609,7.322575,93.8935,1.12859,1.17761,0.94435,110.166,0.889655,7.56725,97.0295,1.216955,8107.5,8.50578,109.0775,10.63458,4.801,140.127,8693.05,2934.7,1.431175,1.38501,1.23205,25.76973,7.45702,0.84293,10.47976,296.7145,134.39,7.8865,1.61523,4.203755,8.57837,1.68534,2.655425,1.351515,13.10259,4203.3,1.69781,1.64309,1.46162,12.432355,159.4285,1.916165,4.98707,1.99935,1.60333,15.54388,23585.5,12.824145,14838.7,3234.8,3.6865,382.429,0.857465,0.762795,6.48815,83.1965,1.04341,0.83674,367.32,0.731055,6.21819,79.7425,14.096,1723.05,0.17244,50.6075,6623.5,109.459,1073.833,15643.7,110.1995,121.357,126.487,132.832,1.02469,0.911625,6.1081,19.067865,5.517575,7.754085,219.573,61.87,99.4395,12.736535,5.83543,3.110375,3.750175,6.347305,1.247,31.0585,1.96386,9.694745,6.437,106.956,24.56225,23.768055,21.14547,17.162485,14.46699,179.858795,2306.4,27.72111,28.924615,23.19536,1452.089,1405.1365,1250.0935,1014.624,855.27,10633.0215,136359.5,1638.8365,1709.9865,1371.28,59.118,3.34087,737.749,1470.831,10.258
2013-09-22,5234.8,0.97126,0.86009,7.32809,93.407,1.127595,1.181145,0.94514,109.087,0.88551,7.544675,96.169,1.216045,8062.0,8.520175,108.604,10.80572,4.733,140.2,8641.95,2911.8,1.429945,1.388845,1.22986,25.987095,7.45774,0.84138,10.478275,298.744,133.566,7.977215,1.61239,4.22618,8.614495,1.68889,2.68294,1.351435,13.28909,4183.8,1.699435,1.65067,1.461655,12.45361,158.7475,1.91631,5.022915,2.00727,1.606205,15.794315,23375.1,12.74673,14599.9,3220.3,3.6435,379.878,0.86138,0.76275,6.49874,82.838,1.04745,0.838175,366.29,0.728185,6.20424,79.0835,13.755,1702.15,0.1725,49.7835,6560.9,109.406,1069.6,15414.6,110.1945,121.328,126.565,133.432,1.02767,0.91001,6.113,19.229115,5.518295,7.75344,221.054,62.441,98.831,12.78438,5.90275,3.12714,3.750125,6.3742,1.2497,31.193,1.984955,9.833315,6.422,104.133,23.137595,22.472415,19.899505,16.180835,13.614295,169.547145,2161.2,26.08924,27.32762,21.867345,1405.427,1365.08,1208.7895,982.8995,826.9955,10299.0885,131279.5,1584.782,1660.008,1328.325,60.743,3.294,717.461,1425.079,10.049
2013-09-23,5261.5,0.967845,0.856885,7.288525,92.9305,1.13451,1.178395,0.940005,108.933,0.885335,7.530575,96.0175,1.21753,8061.8,8.50593,108.4565,10.796045,4.704,141.07,8676.05,2929.0,1.43548,1.38932,1.22996,25.90806,7.45656,0.84296,10.462425,299.474,133.3965,8.05198,1.628545,4.214615,8.619895,1.691555,2.69205,1.349345,13.2793,4205.7,1.70284,1.648125,1.45912,12.41116,158.248,1.931895,4.99978,2.006625,1.600675,15.752715,23206.0,12.750545,14762.5,3230.4,3.5255,381.255,0.853125,0.75528,6.424335,81.913,1.03868,0.82855,366.01,0.727155,6.185105,78.863,13.827,1705.15,0.17412,49.5525,6577.1,110.518,1081.75,15424.4,110.1925,121.52,126.978,134.301,1.02963,0.911565,6.11795,19.20118,5.526115,7.753705,221.9425,62.608,98.864,12.85716,5.96741,3.12352,3.750125,6.388335,1.25361,31.281,1.99484,9.841295,6.461,103.312,22.91307,22.17658,19.63365,15.962115,13.45582,167.002395,2129.3,25.99529,27.00075,21.5384,1398.4635,1353.5125,1198.309,974.2225,821.2555,10192.7295,129962.5,1586.5825,1647.949,1314.5625,61.0345,3.25162,719.439,1418.247,10.046
2013-09-24,5295.1,0.96602,0.85245,7.27085,92.4855,1.13529,1.175455,0.9377,110.027,0.882495,7.527085,95.7385,1.216875,8047.1,8.52932,108.4915,10.959815,4.758,141.322,8659.4,2927.6,1.442675,1.39365,1.22978,25.82853,7.45772,0.841355,10.48981,299.4405,133.4265,8.119385,1.63783,4.22173,8.685185,1.69585,2.715815,1.35284,13.478965,4196.8,1.714705,1.656415,1.461705,12.467365,158.581,1.946635,5.017775,2.015555,1.60788,16.02005,23183.9,12.71983,14623.7,3220.2,3.5315,379.583,0.850935,0.750895,6.40458,81.466,1.03543,0.82598,367.32,0.72521,6.185565,78.679,13.878,1698.15,0.17681,49.128,6546.6,110.876,1082.108,15318.5,110.2145,121.606,127.202,134.727,1.030135,0.90909,6.11585,19.092885,5.512695,7.753915,221.3645,62.109,98.6285,12.950465,6.001855,3.1208,3.750075,6.4201,1.25355,31.2475,2.00732,9.96346,6.619,103.501,23.347095,22.552305,19.902315,16.182675,13.6158,169.753125,2159.05,26.50496,27.443435,21.89257,1426.019,1377.4735,1215.6155,988.4225,831.64,10368.3645,131884.0,1618.899,1676.219,1337.178,61.079,3.26569,725.079,1428.531,9.898
2013-09-25,5317.6,0.96449,0.852015,7.24708,92.573,1.13011,1.17258,0.934595,109.681,0.883415,7.51406,95.98,1.21577,8061.6,8.50582,108.6545,10.970625,4.748,141.242,8665.65,2927.7,1.441595,1.3904,1.228235,25.623755,7.458255,0.8412,10.44698,299.6045,133.45,8.07609,1.629145,4.23017,8.667755,1.69033,2.72244,1.34726,13.4743,4195.3,1.7137,1.652885,1.460095,12.419315,158.6425,1.936735,5.028735,2.009455,1.601615,16.01818,23156.2,12.773905,14813.7,3234.2,3.4735,377.962,0.853455,0.75389,6.412485,81.9145,1.03752,0.826965,365.94,0.72662,6.18045,78.9485,13.812,1697.15,0.17713,49.02,6565.3,110.869,1077.35,15315.7,110.2055,121.558,127.111,134.427,1.031965,0.91164,6.1189,19.018495,5.535855,7.754245,222.3765,61.5375,99.052,13.05357,5.99447,3.13977,3.750125,6.43362,1.25464,31.17,2.019895,10.001265,6.677,103.463,23.259935,22.43349,19.817795,16.13543,13.57294,168.566585,2153.3,26.28723,27.27414,21.73862,1415.2555,1364.9705,1205.8175,981.7635,825.848,10256.466,131015.0,1599.452,1659.5,1322.6905,60.847,3.30049,722.168,1411.505,9.904
2013-09-26,5326.1,0.960005,0.84364,7.222715,91.632,1.12672,1.16962,0.931415,109.346,0.878825,7.524065,95.4485,1.21842,8057.3,8.56134,108.6085,11.12384,4.765,141.778,8665.25,2924.3,1.45179,1.393725,1.22483,25.72817,7.45766,0.83875,10.48623,298.4235,133.027,8.11838,1.635785,4.22472,8.68768,1.69813,2.749265,1.352265,13.62486,4194.5,1.730985,1.661665,1.460345,12.50245,158.6045,1.95027,5.036925,2.024595,1.61227,16.244565,23270.2,12.685755,14704.8,3232.6,3.4955,375.765,0.85202,0.74879,6.410625,81.3235,1.03813,0.82669,365.66,0.721295,6.17527,78.3375,13.86,1691.85,0.17311,48.3865,6509.1,111.204,1075.1,15247.4,110.2435,121.77,127.382,134.789,1.030635,0.905765,6.1168,19.02611,5.51492,7.754565,220.684,62.733,98.3725,13.148995,6.00353,3.124105,3.75015,6.424445,1.255745,31.286,2.032755,10.075585,6.746,103.307,23.418915,22.480965,19.757205,16.130275,13.529205,169.148235,2145.8,26.385625,27.39123,21.81273,1436.354,1378.8265,1211.7705,989.3195,829.788,10374.3825,131607.0,1618.312,1679.9885,1337.842,61.335,3.32231,732.102,1416.919,9.7635
2013-09-29,5229.2,0.961355,0.8445,7.241305,91.7025,1.122115,1.171685,0.93372,108.704,0.8785,7.532815,95.391,1.218855,8020.1,8.574635,108.5895,11.107155,4.638,141.778,8591.3,2896.0,1.449225,1.393195,1.22388,25.684115,7.458705,0.83614,10.49401,297.287,132.898,8.13986,1.62619,4.222035,8.683145,1.69799,2.73499,1.353135,13.59341,4146.9,1.73319,1.66617,1.463665,12.550525,158.9395,1.94489,5.04944,2.030745,1.61831,16.25732,22883.7,12.664,14507.6,3220.3,3.4915,374.274,0.8567,0.75258,6.453095,81.7215,1.04413,0.832085,362.31,0.720745,6.18026,78.2665,13.447,1682.05,0.17609,48.5915,6449.9,111.103,1072.565,15132.7,110.2305,121.651,127.156,134.457,1.02954,0.90445,6.11805,18.981215,5.51214,7.75533,219.6915,62.5535,98.2135,13.16666,6.0155,3.1201,3.75005,6.41696,1.254855,31.246,2.02088,10.045865,6.712,102.337,23.309825,22.407785,19.685215,16.084755,13.44912,168.793595,2137.7,26.157,27.31173,21.76485,1426.348,1371.152,1204.5555,984.2405,822.9635,10328.6265,130801.5,1600.5695,1671.228,1331.81,61.191,3.31756,726.528,1412.232,9.7775
2013-10-01,5203.0,0.968185,0.845785,7.26678,91.324,1.133235,1.17061,0.93711,109.777,0.8736,7.50576,94.324,1.209115,7974.1,8.59177,107.973,11.13467,4.575,141.446,8639.0,2925.8,1.44944,1.40333,1.225925,25.59367,7.459515,0.83747,10.532885,296.303,132.3685,8.175165,1.64256,4.213265,8.66709,1.696755,2.715785,1.3583,13.650295,4167.3,1.730815,1.675715,1.463895,12.57742,158.0635,1.9614,5.03094,2.026115,1.62196,16.299965,23003.6,12.566965,14155.1,3247.1,3.5155,376.679,0.854335,0.74635,6.41247,80.586,1.03299,0.82694,360.55,0.722515,6.20767,78.0115,13.286,1690.05,0.17971,48.74,6443.3,111.234,1084.017,15104.1,110.2675,121.831,127.431,134.71,1.033135,0.902545,6.1108,18.84196,5.491735,7.75446,218.141,62.084,97.45,13.12509,6.018695,3.101905,3.750075,6.38085,1.249175,31.284,1.999055,10.049545,6.773,104.216,23.21121,22.47219,19.63167,16.01373,13.4106,168.670785,2119.65,26.30355,27.17137,21.751455,1402.9175,1358.2505,1186.565,967.8925,810.555,10194.6955,128116.0,1589.8225,1642.2755,1314.688,60.441,3.30948,721.062,1391.915,9.6975
2013-10-02,5246.6,0.96957,0.84485,7.283865,91.332,1.13276,1.173645,0.939325,109.709,0.871375,7.512535,94.201,1.21049,7929.2,8.621615,108.1145,11.166025,4.606,141.577,8590.6,2902.6,1.450525,1.40632,1.225355,25.54755,7.45986,0.842665,10.564545,296.5055,132.478,8.11827,1.64296,4.202005,8.645675,1.70226,2.730865,1.3624,13.68235,4129.0,1.72126,1.668955,1.45418,12.53745,157.2175,1.949825,4.986445,2.02016,1.616825,16.237495,23201.6,12.53997,14098.5,3208.6,3.4865,374.082,0.85597,0.74581,6.43004,80.633,1.03607,0.829215,357.17,0.71983,6.206175,77.825,13.423,1676.55,0.18018,48.5115,6433.9,111.546,1068.025,14977.4,110.2815,121.932,127.592,134.757,1.03219,0.89941,6.10705,18.752055,5.4755,7.754365,217.6495,61.7135,97.2395,13.23036,5.958935,3.08422,3.750075,6.345925,1.24946,31.2655,2.00353,10.04283,6.884,103.94,23.11447,22.41091,19.527985,15.936585,13.42879,168.36277,2111.3,26.183805,27.12828,21.712,1401.3605,1358.7055,1183.9225,966.1865,814.147,10207.3225,128000.0,1587.4445,1644.7045,1316.3325,60.627,3.2601,699.821,1371.785,9.682
2013-10-03,5218.1,0.972325,0.85574,7.3149,91.8345,1.13311,1.176055,0.94331,109.6,0.88009,7.52305,94.4485,1.209515,7955.9,8.54801,107.319,11.00581,4.611,141.134,8634.85,2934.6,1.43671,1.39696,1.229395,25.575835,7.45967,0.845125,10.50917,296.787,131.94,8.0924,1.627835,4.203365,8.71268,1.68963,2.69582,1.355235,13.53086,4173.2,1.69997,1.65296,1.454755,12.435115,156.1205,1.92613,4.973665,1.99926,1.6036,16.010565,23122.5,12.55477,14124.1,3237.6,3.4585,376.71,0.85817,0.755265,6.456005,81.0515,1.03799,0.83255,359.28,0.72764,6.219875,78.089,13.514,1688.35,0.17953,48.9425,6466.9,111.002,1080.471,15044.4,110.2505,121.672,127.123,134.173,1.030765,0.90717,6.1072,18.871815,5.50434,7.7545,218.983,61.112,97.356,13.06171,5.971145,3.101575,3.750075,6.428925,1.24673,31.288,1.98883,9.98414,6.797,103.924,22.937295,22.302635,19.62841,15.96548,13.49275,167.78392,2106.3,25.988805,26.975465,21.636975,1387.1645,1348.783,1187.0555,965.5345,815.9935,10146.969,127392.5,1571.709,1631.3795,1308.5265,60.477,3.29245,701.005,1386.775,9.75
2013-10-06,5165.3,0.973485,0.853105,7.319725,91.462,1.133495,1.177845,0.943945,110.25,0.876365,7.519235,93.953,1.209945,7881.2,8.58005,107.214,11.04525,4.642,141.498,8581.15,2920.1,1.438155,1.40002,1.22691,25.526395,7.45984,0.843335,10.526475,295.217,131.536,8.107355,1.630135,4.19262,8.716085,1.69385,2.70598,1.357485,13.550915,4163.7,1.705245,1.660055,1.45477,12.481785,155.968,1.93291,4.97148,2.008485,1.60964,16.068015,22933.6,12.495685,13854.4,3217.3,3.6045,373.194,0.858845,0.75262,6.457515,80.691,1.03911,0.832755,358.73,0.724295,6.214525,77.655,13.419,1678.85,0.18108,48.6095,6420.5,111.354,1066.954,14944.8,110.2445,121.787,127.369,134.724,1.031275,0.90377,6.1085,18.803705,5.49527,7.754395,217.454,61.3625,96.8965,13.10595,5.972345,3.088545,3.750125,6.420655,1.247785,31.3785,1.99305,9.982365,6.848,103.798,23.650465,23.022945,20.176435,16.44566,13.869395,173.11485,2163.15,26.808295,27.856475,22.32474,1402.6995,1365.481,1196.6555,975.385,822.588,10267.3695,128297.5,1589.989,1652.156,1324.071,59.3095,3.28644,704.205,1403.272,9.708
2013-10-07,5155.8,0.97571,0.853095,7.314405,91.4295,1.13706,1.17854,0.94328,110.775,0.874365,7.496715,93.7065,1.20792,7797.7,8.573935,107.179,11.055295,4.592,141.428,8543.0,2897.9,1.43906,1.404105,1.227635,25.50412,7.459935,0.844295,10.52574,295.69,131.575,8.108045,1.636275,4.19397,8.722455,1.695985,2.698695,1.35742,13.571965,4131.1,1.70445,1.663095,1.45404,12.467015,155.8415,1.93804,4.967425,2.00876,1.60777,16.07506,23178.6,12.50022,13810.2,3163.7,3.6745,369.797,0.858125,0.75028,6.432785,80.411,1.03649,0.829585,359.05,0.723855,6.20631,77.58,13.342,1662.65,0.18112,48.7555,6341.2,111.314,1051.417,14832.7,110.1335,121.529,127.121,134.614,1.03435,0.904395,6.11115,18.788655,5.49571,7.754225,217.829,61.6675,96.9295,13.16343,5.97319,3.08967,3.750125,6.42578,1.24941,31.3765,1.987775,9.998355,6.858,104.164,23.7351,23.157905,20.248355,16.49368,13.925405,173.608145,2170.1,26.98801,27.97285,22.388845,1403.25,1369.1255,1197.1095,975.1275,823.2875,10263.9385,128301.5,1595.566,1653.791,1323.6575,59.1225,3.28203,714.34,1403.036,9.697
2013-10-08,5160.2,0.979465,0.85768,7.307385,91.659,1.1375,1.179285,0.94238,108.919,0.875665,7.46061,93.579,1.204015,7758.7,8.51996,106.8725,11.007,4.601,141.347,8521.1,2905.8,1.433775,1.40431,1.229665,25.59129,7.459615,0.84741,10.47699,296.24,131.4135,8.122235,1.6309,4.198695,8.74957,1.690805,2.68517,1.35114,13.535305,4131.3,1.691945,1.657195,1.451095,12.36382,155.086,1.924545,4.954735,1.995305,1.59447,15.97291,23038.4,12.54355,14010.3,3122.3,3.6585,367.093,0.861065,0.75403,6.42426,80.581,1.03678,0.82849,359.06,0.727285,6.196455,77.7255,13.354,1650.45,0.18102,48.94,6328.5,111.354,1041.749,14756.2,110.1785,121.568,127.077,134.125,1.03935,0.91012,6.1128,18.94068,5.52097,7.754185,219.247,61.6405,97.265,13.220115,6.01144,3.10758,3.750275,6.47577,1.25139,31.447,1.98704,10.017695,6.816,101.671,23.204475,22.72792,19.90199,16.18443,13.714545,169.56414,2126.9,26.39433,27.364685,21.867435,1381.7065,1353.3295,1185.06,963.699,816.6305,10096.666,126648.5,1571.645,1629.4255,1302.0925,59.5445,3.22018,703.866,1382.762,9.7095
2013-10-09,5150.7,0.982285,0.862345,7.33581,92.809,1.14159,1.18074,0.946015,112.017,0.87799,7.468865,94.483,1.20218,7881.0,8.506775,107.629,10.872825,4.556,140.715,8696.35,2973.9,1.42938,1.40408,1.232575,25.524925,7.45929,0.847165,10.485705,294.7565,132.6645,8.16602,1.631825,4.18667,8.791655,1.687775,2.676005,1.35222,13.402175,4222.0,1.68722,1.657395,1.454945,12.377165,156.5975,1.92614,4.94198,1.99222,1.59614,15.819715,22959.3,12.651795,14379.8,3201.4,3.7295,374.535,0.86044,0.75539,6.42591,81.298,1.03428,0.828675,365.17,0.730325,6.21274,78.602,13.384,1684.35,0.18225,49.5755,6435.6,110.699,1067.981,15026.4,110.2085,121.465,126.656,133.321,1.038235,0.91156,6.1075,18.87712,5.51627,7.754435,217.981,60.7655,98.1075,13.08357,6.038895,3.09629,3.750275,6.501645,1.24815,31.354,1.975515,9.911235,6.836,103.784,23.159805,22.74724,19.97185,16.20263,13.726565,169.895985,2149.4,26.43923,27.346375,21.909525,1372.248,1347.8025,1183.3575,960.026,813.3165,10066.552,127360.0,1566.557,1620.3075,1298.167,59.2515,3.23874,712.02,1394.423,9.8975
2013-10-10,5234.2,0.982575,0.86357,7.34193,93.252,1.13708,1.180315,0.94684,111.253,0.878865,7.47188,94.9055,1.201205,7965.2,8.501785,107.994,10.85813,4.496,140.733,8733.1,2979.7,1.42995,1.405025,1.2348,25.53638,7.45908,0.84954,10.49832,294.8985,133.3475,8.12885,1.62596,4.189585,8.77221,1.68775,2.682735,1.3539,13.408035,4229.0,1.683205,1.653895,1.45356,12.357925,156.974,1.91388,4.931595,1.98671,1.59372,15.783035,23239.4,12.70174,14480.2,3231.3,3.7335,376.911,0.86412,0.7595,6.457025,82.009,1.03808,0.83272,366.19,0.731645,6.220305,79.009,13.118,1701.85,0.18472,49.707,6501.9,110.732,1082.629,15203.8,110.2225,121.693,127.021,134.03,1.037775,0.91206,6.1065,18.862185,5.50932,7.754135,217.811,60.6205,98.491,13.000995,6.004085,3.09438,3.750375,6.47917,1.246585,31.2915,1.98148,9.90327,6.851,101.928,22.46487,22.07414,19.4001,15.710645,13.34654,164.935415,2095.1,25.543565,26.515665,21.27064,1342.724,1319.37,1159.5425,939.0245,797.722,9858.1805,125216.5,1526.7375,1584.84,1271.345,59.7695,3.26079,712.792,1375.181,9.9455
2013-10-14,5257.0,0.987775,0.871375,7.383795,93.8805,1.13804,1.183915,0.9522,110.676,0.882185,7.475435,95.0445,1.198615,7969.8,8.47375,107.735,10.84796,4.579,140.171,8800.9,3000.2,1.41756,1.40022,1.235265,25.60408,7.458805,0.84503,10.4672,295.662,133.0805,8.142415,1.61324,4.167905,8.783365,1.678315,2.67743,1.34983,13.39994,4248.4,1.677485,1.65698,1.46179,12.386195,157.482,1.90892,4.932255,1.986005,1.5973,15.856615,23343.5,12.7145,14488.0,3255.6,3.7745,381.351,0.86798,0.765725,6.488575,82.4955,1.04038,0.836755,364.26,0.736005,6.23674,79.2975,13.07,1705.65,0.18251,49.705,6536.0,110.095,1083.511,15238.9,110.1935,121.518,126.626,133.116,1.037325,0.915115,6.09745,18.968205,5.525695,7.754455,219.035,61.3235,98.594,12.952755,6.03217,3.087775,3.750375,6.507015,1.24335,31.2795,1.983505,9.927135,6.816,102.282,22.223485,21.95104,19.364935,15.676935,13.24811,164.09357,2086.3,25.289605,26.31078,21.1612,1335.047,1318.68,1163.3235,941.7715,795.863,9857.7075,125336.0,1519.24,1580.5855,1271.2315,60.074,3.29981,706.26,1381.313,9.932
2013-10-15,5280.2,0.986195,0.87279,7.39516,94.243,1.1336,1.188165,0.95364,111.608,0.88503,7.49884,95.565,1.20479,7979.3,8.47301,107.9785,10.80743,4.577,140.03,8844.4,3020.1,1.416625,1.39711,1.236435,25.67805,7.458705,0.84845,10.476045,294.998,133.5145,8.126485,1.605895,4.16577,8.776495,1.68316,2.67036,1.350935,13.362335,4245.5,1.669645,1.646595,1.45728,12.347325,157.361,1.89279,4.909855,1.983815,1.592245,15.74917,23224.4,12.744325,14643.2,3276.2,3.7975,383.3,0.869975,0.7699,6.523345,83.138,1.04807,0.841215,365.47,0.73457,6.224025,79.321,13.148,1717.65,0.18537,49.9975,6564.2,109.874,1090.938,15330.2,110.2135,121.612,126.771,133.447,1.034115,0.91522,6.0963,19.00697,5.521105,7.754665,218.3615,61.138,98.828,12.891925,6.0154,3.083435,3.750375,6.496595,1.245925,31.2515,1.97666,9.891175,6.747,102.998,22.413835,22.10456,19.562575,15.822175,13.42427,165.75383,2112.4,25.409345,26.6313,21.374725,1341.6245,1323.074,1170.9565,947.0675,803.5365,9921.524,126443.0,1520.927,1594.0695,1279.4265,59.857,3.30114,713.95,1396.765,9.992
2013-10-16,5286.0,0.991965,0.87014,7.474095,94.375,1.13298,1.19483,0.963895,109.907,0.8772,7.5349,95.138,1.20456,8048.3,8.589515,108.455,10.85664,4.584,140.667,8812.85,3015.0,1.41747,1.406105,1.233395,25.65968,7.45871,0.845385,10.594095,294.0545,133.7665,8.10817,1.605965,4.16902,8.752995,1.693595,2.68102,1.366265,13.39011,4246.1,1.67664,1.663235,1.458965,12.53137,158.232,1.899745,4.931505,2.003315,1.616105,15.838905,22956.7,12.627005,14594.0,3293.8,3.7135,382.442,0.87555,0.767935,6.596335,83.2955,1.0545,0.850695,366.89,0.72825,6.25531,78.9855,13.285,1729.45,0.18587,49.8935,6577.9,110.659,1099.917,15326.7,110.2535,122.004,127.655,135.037,1.029085,0.902735,6.0895,18.781905,5.459225,7.754055,215.229,60.6755,97.9105,12.76106,5.934665,3.051555,3.750325,6.40657,1.239595,31.0035,1.96231,9.800665,6.834,101.043,22.7038,22.52057,19.75552,16.017675,13.54125,169.690325,2142.65,25.72494,27.127385,21.884075,1370.952,1359.888,1192.9225,967.2015,817.678,10246.6235,129384.0,1553.381,1638.0675,1321.4535,60.3845,3.29073,737.752,1435.202,9.99
2013-10-20,5323.1,0.994545,0.87081,7.48796,94.811,1.140815,1.198985,0.965845,110.47,0.87561,7.5291,95.329,1.205605,8128.1,8.598745,108.876,10.921675,4.544,140.807,8863.15,3030.4,1.41596,1.40825,1.23304,25.802335,7.45906,0.84687,10.60255,293.718,134.248,8.088745,1.61539,4.175555,8.74951,1.697765,2.71014,1.367585,13.467005,4275.0,1.671935,1.662865,1.455965,12.51942,158.5145,1.90738,4.930575,2.004685,1.614835,15.90151,23399.4,12.661495,14716.5,3361.6,3.7095,387.855,0.871765,0.76333,6.563675,83.104,1.05099,0.846625,367.71,0.72628,6.2451,79.072,13.304,1744.15,0.18932,49.535,6645.9,110.689,1116.483,15379.8,110.2555,121.876,127.496,134.753,1.029705,0.901615,6.0885,18.8667,5.45416,7.752755,214.7735,61.3075,98.1615,12.948755,5.9146,3.05317,3.750425,6.39768,1.241415,31.142,1.98137,9.847145,6.94,100.339,23.039535,22.91363,20.063295,16.27123,13.780115,172.519075,2184.4,26.283915,27.624735,22.252615,1362.989,1355.541,1186.9185,962.599,815.214,10206.0095,129223.0,1554.9225,1634.244,1316.4365,59.1585,3.29704,749.788,1438.96,9.969
2013-10-21,5346.1,0.998695,0.86822,7.526845,95.185,1.13958,1.19926,0.970845,110.411,0.8694,7.537015,95.3125,1.20088,8207.3,8.669265,109.633,10.87061,4.526,141.432,8929.4,3039.3,1.420145,1.418295,1.233025,25.77268,7.459785,0.848955,10.689325,292.177,135.1785,8.11929,1.618385,4.16259,8.7807,1.70313,2.715115,1.378755,13.40361,4284.2,1.6728,1.67062,1.452385,12.59091,159.2275,1.906325,4.903195,2.00612,1.62403,15.78806,23314.3,12.646395,14759.6,3356.7,3.5845,389.051,0.87638,0.761865,6.604795,83.5295,1.05233,0.851915,371.02,0.72397,6.27626,79.372,13.313,1750.65,0.19007,49.7875,6675.5,111.624,1113.182,15413.2,110.2855,122.182,128.143,135.87,1.02864,0.894295,6.0833,18.69274,5.410465,7.75288,211.911,60.9395,98.046,12.86164,5.88884,3.01917,3.750375,6.368535,1.23527,31.0285,1.968955,9.72153,6.962,99.183,23.45974,23.428065,20.368255,16.51908,14.02423,176.577815,2233.2,26.73479,28.134225,22.77577,1382.6415,1380.775,1200.439,973.582,826.5425,10406.9275,131610.0,1575.663,1658.1405,1342.3305,58.937,3.32959,752.742,1450.995,10.084
2013-10-22,5380.1,0.9991,0.85844,7.465475,93.657,1.147795,1.192685,0.962925,109.069,0.85925,7.47247,93.7435,1.193805,8216.4,8.696525,109.1065,10.95962,4.56,141.724,8923.75,3021.8,1.43198,1.43068,1.229255,25.82729,7.459385,0.852525,10.69022,292.382,134.1165,8.156655,1.64363,4.183275,8.78729,1.70788,2.72002,1.378865,13.47212,4265.2,1.679745,1.67823,1.441925,12.5401,157.328,1.92799,4.906925,2.00341,1.61747,15.8034,22999.6,12.545485,14313.9,3340.1,3.6035,388.368,0.87044,0.74792,6.50429,81.5995,1.03911,0.83895,367.34,0.71977,6.259355,78.5265,13.439,1744.75,0.18886,49.3075,6673.4,111.926,1112.687,15379.8,110.2755,122.291,128.414,136.514,1.03753,0.891495,6.0841,18.730385,5.409785,7.75291,212.0485,61.2645,97.264,12.937995,5.915575,3.033915,3.750425,6.372825,1.23861,31.182,1.972345,9.770445,6.974,97.426,23.50695,23.48396,20.178535,16.415305,13.993765,175.483165,2201.3,26.97955,28.03531,22.63449,1386.4665,1385.168,1190.23,968.2555,825.402,10350.6275,129854.0,1591.3505,1653.6605,1335.0635,58.985,3.26298,746.835,1439.034,9.955
